ID,target
3ffdc37fc,2001657.879170448
3ffebe256,4527815.646880705
3fff4d01e,1574923.0852049047
3fff92b04,3167989.7632032763
400084f82,1836826.1421865702
4002b901d,2467116.3969646376
4002f8d6b,666038.4842915533
400597c52,1046000.0
4006eff51,2017466.5141998932
40084503c,1555000.0
40096dc4d,1461429.3000692406
400b69ca5,2213003.0869251997
400d2e7e4,1230795.5552588431
400db5b2f,3175651.607342042
400f12b11,2088796.0379731888
401149f62,3500464.3364885687
40114c5ce,2388253.706609439
40114e971,2457769.055242917
401238651,10038673.308276514
4012c7bd4,3174716.376741602
4012e2177,935822.5563621869
4014d5531,3545223.0470305732
40161f595,2669387.8173545
4019aa69f,1887770.0468024209
401a3020a,2313191.0948801474
401abe9f5,1198860.058728289
401b9cac0,2945500.981881482
401f29bbe,1228891.966718679
40204d3a5,4523668.229578664
40207b716,2411273.751977078
402095df9,3461894.132340923
40210049a,2401493.917518643
4021fbf68,24000000.0
4022311a8,1272088.870375103
4022af0f6,2086068.5412288087
4024cdea4,2420000.0
4025640ec,33333333.34
402898b93,1876753.3651449743
402aa4f72,2809643.3363818885
402cf5808,2345366.956642881
403018c72,2134817.9991986062
4030ed153,2003833.412036037
4030f1105,2063737.773510936
4032cee31,8068516.441615333
403311f75,2101308.6552353683
403502c3d,2683174.3345487416
403540315,1948220.4252895303
4035b19a6,1796778.8937109814
4035c501e,1972792.6510514102
4036ca678,3391201.3255680683
4037c32bc,1581391.7251671734
40399b888,1260000.0
403a4f9c5,2815054.1973039308
403ab4521,8000000.0
403ac622f,1322836.3542086664
403af9884,1285079.3241706213
403fb6664,12000000.0
403fed6bd,40000.0
40409c17e,1737080.1160017087
404115df2,2059152.5504541912
4044b1420,4396098.719102801
404755549,1818721.8756324744
4048ed4e1,2081827.9606705885
404ad80ef,2470810.82684765
404adc56f,3731211.5328889983
404af7c72,14524936.089894595
404c051b6,4740546.28128785
404c9ce9d,2381054.511138691
404d0b0a2,12800000.0
404e138fc,2848028.7854965893
404e34ca0,2426215.493367979
404e729fb,2758414.835793849
404fca1bb,1633936.186186888
4050d3650,3207536.3748734775
40515cd68,2095894.466821209
4051f8eb1,5131589.792169072
40538cc54,2326988.6888300558
4053b2d71,10091264.942220444
4058075a3,5897906.5817395225
405c9e759,2272028.044065937
405db646a,2579538.427865659
405f2a681,2214922.11424648
405fb14d1,1824671.3489971969
4061d67f1,4235790.64611564
406287ae7,1459458.1565627884
40628c78d,3991545.655163114
4062bfca9,2117473.7905371184
40636cab9,1762450.2520742437
40647027e,4038772.6845347406
4065ae7ca,5413117.224338014
40678a863,5668602.632546749
4067ff057,2114461.1861738698
406837d16,1995543.1455039815
406906085,8000000.0
406a0896a,2470000.0
406aa152d,2818539.675673168
406bf900c,2757002.8516857484
406ca2236,2967436.7691938314
406f7e0d6,2126627.663803286
4070fbb35,1600000.0
407102e07,2575156.7003953517
4071f90fc,1659661.0245582245
40743f1b8,6000000.0
407536f0a,2803092.5651324326
40767402a,1850848.983100257
4077e8038,2533096.739752133
4078c2ce6,1685202.087713479
407aac738,783867.004129325
407e77d24,5000000.0
40806e323,1933851.2758266127
4081ff005,1933810.2260114169
40820aaa4,2827817.7639759188
40851da6a,8000000.0
4086a4bb1,2912884.584458978
4086cc1aa,1646666.66
4088a6d78,2427613.628590749
40891e752,3284409.69259433
408a541e5,15454513.671126775
408af0183,1506000.0
408b925a2,3993989.336807584
408c0e548,2890770.629572886
408d7b143,1241826.4476904029
408e1c857,2030098.635557204
4091f0f5b,4792010.018775302
40942b4ba,2176670.8689704333
4094842f4,3861542.937771314
40959c035,2255314.64263774
4096dbb2f,1901839.945281446
40975bff9,3271310.9623593194
4099e5b7f,95000.0
409a57cde,13589451.37974258
409bc8c75,920000.0
40a0a5d4c,2036879.3302287925
40a120915,1684161.2533882782
40a221d3b,1423291.8812888076
40a2bab02,2819631.298077273
40a362c1c,2373190.979831251
40a4acade,120000.0
40a5e7602,2750206.262044677
40a76a375,2466039.662367885
40a8b03bc,1134834.6536890585
40aab26c5,2234887.202964877
40acc833e,3108788.156307024
40ad73942,2059601.2718539145
40ada8200,9775000.0
40adda8b9,3385373.9364126637
40ae523d1,3258564.3049283675
40aeff45d,4728863.214134838
40af70e6d,200000.0
40afa7599,600000.0
40b01de89,935666.4597049938
40b041efb,18000000.0
40b0f08a8,2584003.633156633
40b31273c,2527324.171610996
40b5d83f1,2495246.2625379357
40b652fec,3192568.1163224075
40b8f6cef,2173931.5046355315
40b9b011a,1535343.8792778237
40bb9b25f,334911.18378421763
40bcc0d11,12675000.0
40bd699f9,2036431.444693719
40bdc6492,4000000.0
40beab922,1813315.7727972998
40bf517eb,2608461.727189886
40c100778,3045973.0520340377
40c11eef8,825811.1156612244
40c2d4503,1749175.5852315784
40c31045f,2827090.4786812975
40c37f5c0,2183576.0780222462
40c44d925,2042858.7903625937
40c6e7d4b,2886441.687009332
40c8f509c,2034515.3710463613
40cb438a7,2538534.20395113
40cc8a775,3833701.575855287
40cd4da54,8345000.0
40ce6b736,11038851.079922983
40d376ec6,6497907.466445526
40d6cd96e,1821901.879394255
40da1386d,1516993.1350012168
40da59220,1457690.9382265166
40dcd0b8c,2781215.017699636
40dd20db2,2242123.864228067
40dd32b9f,1836739.7916802217
40dd418de,1514770.3309524918
40dffe548,2141790.588244246
40e0de42d,1136158.7547290134
40e205455,2484372.557286302
40e3ca014,2024416.1178937268
40e5d928d,1594681.980040156
40e7bd777,3394291.369606205
40e943f25,15360000.0
40e9f594c,2688883.670537057
40eb04969,2591872.627975311
40f10dfbc,801353.2141605392
40f11b11a,1736662.772550174
40f23009b,672736.280234696
40f2abab7,2184618.27691455
40f2ac967,200000.0
40f90d8d3,5423071.809808691
40fb1455f,1924696.873840082
40fc95037,1611238.4533026712
40fdb337d,7640000.0
40fe148b6,2321618.331617433
410093cae,678127.387377645
4103eefe1,1055888.8715075192
410427d9f,3150207.008940035
41074c71d,4059976.475915808
4107f84e9,2103271.4258652073
4109f43d7,2757025.582683805
410a80eee,2326992.7350934097
410c85cd5,1558953.6586627152
410dbc8f1,3114389.5254861633
4112c2b41,2377561.665695205
4114a7db8,1241410.6505806772
4114a7e6b,1446281.6770154154
4115e4c17,2128870.3907541446
41161e000,1904122.7450665091
4116a0957,2355055.3091653623
411b38549,2478297.537462513
411b6728c,2161495.1536334683
411cf9f89,2237696.684037431
412254bbb,1498972.2441219247
412360af6,1747335.7581260754
412493ca6,3886625.008054567
4124ad8c7,295271.4102759443
4127369d2,3065355.7674115836
4128140f6,12035088.443899848
412a4dc10,1402837.1631610573
412a50de8,7060411.358419906
412abf25b,1441314.6942534538
412ca91ea,49000.0
412e3488d,1441536.9981613012
412eeb313,2700326.883735298
4131ad2c3,3178840.166842842
4131f829a,1576438.3510557434
4132951a8,2311064.230832193
413306691,2009040.5149161315
4134310e2,3300914.14244108
41351fe40,2337519.3082497
413553658,761000.0
413602ee4,2802451.3704263195
41388e3f8,2204073.838563569
413b79830,3340497.443495768
413bbc317,10831324.13571798
413c76c5c,2837912.8027867065
413ca8cde,1394125.0384517976
413d19b79,1061725.5683295326
413d5052e,2151324.2928208653
413e05fa9,7666666.66
413e763d3,2230284.2813135227
413f692c4,3252854.6520824027
41400b662,768490.4888974952
414132eb0,936294.7670420536
414138c4e,1360000.0
4141cb0a1,2129738.042929406
4141fbf78,2012037.2229055653
414288cff,2155634.4559419253
4147e6720,729379.8788334819
414a1e7e8,4740000.0
414e3a000,3500000.0
414fbef30,176000.0
4150a667f,4142943.801227137
41511dc56,1641321.2062043657
4151e2506,2288194.9987975974
41524ec1c,1742725.388838635
415424af7,4183159.69977295
41554d910,3115128.418666725
41557c388,623000.0
4155f6ddf,6803691.338150235
4157ef02f,1715754.0332645918
4159d1f6e,5475927.669933858
415e21a73,2949227.0874788733
415e2c8ad,2845219.725936368
415f234b8,1757384.765041264
415f41552,1439277.4872505963
415fb13d8,1002666.66
416045441,11200000.0
41604e545,30500000.0
416142d82,1992131.0483476561
4163e551b,1481647.3463742454
41681a3d7,2227748.011514281
416832eff,544398.7597059945
4168fed1d,1441737.1302448022
416c08db8,2338437.1018259986
416d49380,1729872.5525405253
417136669,506422.6660482957
41720f867,2195578.895814123
4172aec74,772508.5054617691
417386fb3,4000000.0
4173e52e3,1465328.5581039411
4176ce5c2,5573010.512898934
4177f5f74,2856906.78009666
417afd390,3772073.155940783
417c48559,1601855.16221704
417ca5929,3402673.1723151305
417fddc3e,7677298.80536975
418088c78,12740299.81380849
41832c40c,889657.099897242
4183c9731,5658998.520508065
41841ee00,2000000.0
41858818b,2592183.419220954
418a092be,2296084.956794955
418a27d0a,9713004.682672016
418ad9bb6,1838937.1513606163
418b25d5b,2710786.295627764
418ba3830,3883247.8845816124
418eccdf4,3551167.4370857645
418fd2627,70000.0
418ff1b54,1687211.5094292257
419036722,2377061.45542298
419079ad9,1611153.9186410625
419139c66,1412085.28377083
41918e1e7,3083612.845876358
41924ef4f,1794065.4071930766
41928d1b3,1955262.1820965074
41935e88a,100000.0
41936db14,599025.1015786704
4194371c2,1874834.488124398
41982a04e,2303891.846476546
419b2ca5a,1535915.743019017
419d2a8f6,2009841.0331527041
419eb3d59,1930246.693281888
41a0a7af3,2481045.026910372
41a305f7a,2138469.78821532
41a4133f3,3017476.6714504417
41a45a1d3,1626986.6254397468
41a4ae235,1601302.3765174374
41a4d8c2d,2903864.703158372
41a58f97c,2713403.930068396
41a65c6ef,3364696.656316886
41a7f8bba,2137803.000057629
41a84f35f,2440562.855543916
41ac39ebc,1986730.2260845103
41ade0c8c,1764494.5276715788
41ae06e18,5173833.676199824
41ae1cde3,3788147.584232815
41b09c6bd,164000.0
41b35893f,2187290.3959315647
41b5a4a90,350000.0
41b5df56c,500721.19453979615
41b890bc5,1817947.2503164432
41be43bb8,2208148.472105315
41c3bea9e,2804497.543977189
41c5149ad,5865439.1392034115
41c58484e,1716767.0864355115
41c8af73b,2659506.040481516
41cb6fb14,1411596.188295241
41cb78168,2206189.286940555
41cce092e,2797170.046013297
41cda8f30,1785799.5330386634
41cdbf3ee,3439437.7384403963
41d1d075b,2222545.257519688
41d44004a,2336389.399009949
41d5cce76,1978929.044440909
41d6e9948,3024707.2656620983
41d8b161d,2401220.254487747
41d9996f5,2141997.5736677377
41d9d6df6,4507697.207207857
41da5bb26,2126336.6667367257
41db630d9,2522881.561409423
41dccf4e6,1847473.590277097
41dd10298,1946768.338698655
41dfad9d8,2230127.3484693714
41e0d5127,23000000.0
41e3fc37b,1672414.5497122668
41e4922fe,7692388.905838627
41e49950e,2089452.785485752
41e659578,1987065.101373911
41e7387ac,2216296.7831539125
41e9c1606,1861841.3718712053
41e9f0267,2766929.5234035
41eaf76bf,1233016.7935302046
41ebb3f62,3030581.175292993
41ec0cb00,2080076.622509297
41ec90bcc,2023182.8304554
41ec985b9,2735001.356966653
41ee067f6,5446244.033403543
41efbf9d6,3420309.9437058587
41f133755,1970277.55867476
41f1a06c8,2510296.5944452668
41f1ab10e,3208006.7903076964
41f35e35a,1837121.4864140826
41f365085,30000.0
41f43768f,1590803.7216256987
41f5198fa,1133513.81105691
41f621ac0,2699522.6928140195
41f6ed842,2919803.12937762
41f79ac93,1695795.057946632
41f7b2342,2081680.4785205587
41f7f1b56,1255232.939713064
41f8d349e,4000000.0
41f9d8d3f,3000056.2303591
41fa3d056,2183169.5812283447
41fe3ba84,3036433.4362666816
41fec8608,1130718.6269326531
41ff0cb4f,2297772.245718554
41ff19dcf,2100741.986831678
42001599d,2455214.2519937092
42015f0e0,98000.0
420338582,930125.057971883
42044af4d,4133333.34
420471870,600000.0
4204cd4cc,2904321.930550216
420541027,2230584.0626127096
4207947dc,3193493.3701102124
4207dd10e,1919754.7631719282
4208fe692,916020.5891308137
42098db53,2701258.2599370717
420a5147a,2175878.412711529
420b1a856,1059715.4528275738
420bc71a6,5079701.839195522
420c28981,2288503.4521927168
420ec1c08,1200000.0
420f80a54,2456064.0877211317
42114dd52,3095833.5065944293
4211539dc,1822720.2949067962
42124a556,1093429.3038940516
421432db7,1940461.934724993
421441c5d,2500000.0
4214f42ed,1964210.7536571026
421635d42,1437192.882369976
4219768d4,4369161.777853492
4219c0429,1263940.4338643637
421a45243,2508492.184496973
421e00d16,4589479.2403862635
421ee6893,2230703.823573249
42200862f,2132813.42161682
4220aba6b,3783112.217367775
4224d64fe,2562942.751121284
4226e5319,2903690.3387146373
42271a9c0,3790000.0
422908c2d,2851943.629392145
42290ff16,1716278.369166605
422b97a49,9502933.35843156
422c7432c,2338691.303880123
422cb4ffe,628071.3317596804
423110a97,2668836.9964321214
423140068,1242681.310095185
4231791a0,2268406.820871449
423482360,271743.5933267774
4237e8c0a,2626272.2990544992
423982216,1782864.882649878
423a3606d,2000000.0
423b5be9a,3044192.58408499
423c6a211,600000.0
423d3b355,2330015.409780824
423dcca18,1542910.397003075
423dee939,25010000.0
423e92e80,2005962.7468599612
423f83033,4515776.334917304
423fede71,3345410.034753458
42462fa7c,2629505.1014056774
4248c10d1,2223664.4346026736
4249b96cb,4371976.165012118
424ab2988,26400000.0
424acd2a3,6143695.016254017
424b4f25c,2604926.480867647
424b906b8,9914109.843962517
424bc6c48,4916944.447871193
424dec549,175151.74713618582
424e6e2e1,2700925.638464185
424f659f9,2803626.340935207
424fa20c5,2273499.9504636023
425020868,2997427.9780341806
4250271c9,1692156.1297756603
425070d86,1352717.4957299498
425185a83,2346916.003557462
42536f8e2,3207065.559457086
4254aa2e6,3080445.126493292
425523f38,5325202.554994012
4257bbe7f,60000.0
4257e3a8e,8000000.0
42593b31d,11935986.725812158
425abfadc,1816722.1778964691
425fc4236,4677393.902127268
42601c31c,1278741.484141899
4261652cc,1709469.5595742506
4263ece0d,1529428.8919364417
4264d1ac0,1822191.7371133976
42660187a,1831707.722149749
426656422,1791726.5272799782
426b1ee22,2120973.432020573
426b90c12,2896432.5915397145
426c64407,4000000.0
426db030b,2655266.033063013
426f1ca04,2485834.38644814
42705f638,2058684.5877454209
4272c35e2,5489359.101772665
42744aa82,2026487.7799471968
4274e36e4,8726113.424877984
42769447d,2112935.7025487213
4278068e1,1857712.1308689315
427818c12,1890098.3757352396
42785ef36,1701929.3127604325
4279a9779,2727975.167209969
427b41125,2940771.511034116
427c7b138,3139390.77176243
427d5e960,22600000.0
427e17851,53714.28
427f5c43c,9000000.0
427f896b1,3544171.875076255
42817b26d,2630864.7334841616
4281ab1a1,2330327.4185414803
428290dec,2649220.0730662066
4282a8181,100000.0
4282c5585,2173807.7025774214
4285cfa27,4887864.992309426
428985ebe,1410097.3243377274
428993a2a,2049887.0234750132
428a2afb2,2656631.332131925
428b87669,1120291.7239206934
428cae660,3145511.4111327017
42911148f,2553599.261130932
429146d8e,160000.0
429214384,3863184.3508277587
42969e30a,2224248.8678818936
42992c960,8160000.0
42996de64,74666.66
429a99a52,12977387.48655246
429b6ba17,3597694.976698442
429d1e170,1083436.0682641438
429ed1c77,2942889.43859331
42a1234e4,1849029.4201997726
42a1f7543,6473521.2084949035
42a211b64,2833673.7549933735
42a233c80,1900519.933712652
42a2b721a,1971003.6265961782
42a3acd48,2000000.0
42a4dae10,2217261.194159345
42a59ba57,1638113.9248948342
42a833efa,416666.66
42a8a1a22,9711200.0
42a8a25db,1994720.1834766916
42aa7d160,13416082.35982918
42aaa896f,1550378.7796324396
42aac3ee3,2004205.089606193
42ab1959d,600998.6314356105
42ab3e849,2436990.3520703344
42abcd2ab,2259316.204277979
42ac69920,10587470.195173558
42add933a,4000000.0
42b13d5d1,2047950.2764155718
42b2b3db2,3184569.2666328615
42b3db7a5,2926723.010970245
42b70b3cd,1780436.5210712585
42b7a439c,417267.8009302063
42b893180,5638163.990231865
42b8e23ab,1257671.1540674444
42bb3f73e,3000000.0
42bc5e196,2317795.618100307
42bcd31d2,35000000.0
42be4a0b6,7733333.34
42be92aa7,2513068.612910118
42c012f36,2081672.2980094547
42c11a2b9,3023506.15304358
42c50f73c,2984015.98335097
42c521226,250000.0
42c6b0655,4171780.591608051
42c7f9c8d,2110496.573641029
42c97e42e,2413097.7206433504
42cba7a36,34666.66
42cbe198b,2109650.2219794886
42ce18375,2215592.1710096323
42cf2e4a7,2000000.0
42cf3b633,4742950.274292822
42cfa130f,5013454.034274671
42d175721,1897865.2594176282
42d4039eb,66000.0
42d55dbc4,5891996.258777329
42d657ec1,1220000.0
42d6b7e75,2558854.0509898053
42d8d7e46,1938848.6847660409
42d9bc28b,1585714.0128355138
42dce7b8d,1589776.470600247
42de6d83d,2064748.8134088863
42de91f8f,13660913.668941446
42e46c4f6,2358710.902912868
42e53e85c,8620880.092995066
42e85ae6c,12053362.742492588
42e8aa868,4909389.250617635
42ea6f2e0,1845460.279650376
42ebb61ac,2580119.5243918803
42ed1eb8c,1900068.5992762763
42ed21bc4,2913515.077569165
42ed4213e,483783.8516335127
42ee05324,5102038.59842238
42ee318a3,2913500.7800908657
42eff84a8,3091869.9708298068
42f150f9e,10000000.0
42f54b368,313500.0
42f5cea65,4430577.400710604
42f5d67c5,1384683.0016997235
42f7cff1c,3777527.397489945
42faa3c41,1680327.4118984875
42fb04d1e,39333.34
42fb27d21,1748115.5107514898
42fb4b303,3768318.348793944
42fc79bfa,2603882.965632279
42fcafdd8,1891969.9646353486
42fecbbab,2136431.6809290573
42ff7b674,3244808.793507785
430140477,2428591.300084307
43017db74,1543187.5005068546
4301ca294,2128666.203672232
43029a1b4,5115128.975703629
4302cd2a7,3022746.7299154154
4302dbe11,2525137.1977567887
4305eefe6,2290924.400188212
430784811,2756846.710234228
4307a4f33,2911650.3602693393
4309145b9,3033789.9793927963
430a0cf41,1580671.9957599868
430a7a521,2285334.1682761484
430ba6d40,2126221.5198371424
430dbba42,4506000.0
430eed55b,5483263.786017228
430ff5411,22500000.0
431093c84,2618938.988494655
4312684fc,5867696.8360412335
43135aa5d,52000.0
4314e8d16,2784246.9091947414
431668c31,1708074.0118712462
4316a1cdc,2106317.357814438
431712bb8,2558743.2402470214
4318881db,1093833.34
4318b58ee,6906632.525540102
4318d9bb0,2855102.8282723795
431a315b4,1792739.9650755806
431abe982,1392694.214292133
431c79831,2155083.6571310656
431d3d336,3080990.575262045
431f11dcb,2000000.0
431fa56f0,2658998.0377135254
431fe7682,6909649.01855365
431fe7cab,843496.2623334656
4320d4996,8000000.0
4320f8093,8565756.308668084
43226dd47,2160646.759612291
43239721f,2150900.1784221
4323f0a42,3352264.993666726
432497d88,1796098.3735900016
4324d2098,2483146.0075092358
432764865,2283788.8329373715
432781512,1658363.0542473218
432a037d1,3164224.659390181
432d19aab,3484377.857617104
432d90394,2116991.983606746
432da78a1,2628160.1486344254
432dae551,280000.0
432ebadc7,2535323.456514995
43308ae55,5198365.372320302
4332762e8,2550112.722586264
43342fd2e,1871495.6757433445
43344fe4a,2607104.7247522483
433553b5a,3745162.103075645
4337626ea,2044167.5362541429
43379fb4c,2714000.0
4339c49e1,3872228.327134076
433e35e3c,2332351.011065435
433f95a8d,3570982.012876501
4343b38d6,4550042.688014395
434404697,401403.5557418053
4345760ee,5766233.389510102
434671dec,3028561.4424258936
434bb982e,2862570.979480448
434f55cf8,1722120.410495081
434fd3270,3625701.510406797
43516ef66,2423966.69101739
4352d25d7,1256878.1564380964
4353841fd,2190439.5296754
43570b2eb,1413530.1286970025
4358b4e36,1909566.8637295316
435956f31,3062242.548412343
435a8eed2,13500000.0
435b88918,2406752.0869886023
435c896b5,900000.0
435cf4585,3669589.2925053486
435daee59,2460738.866231017
435ec1834,4216769.5854586465
435ee826a,6630208.618807224
4360cade0,2791954.9911171542
4361109c8,3134784.5108350073
4361970bd,2902151.941727036
4361f859f,1534700.2225137618
436429ac2,3010061.295704478
4365a91ab,10000000.0
436741245,1921091.9390021432
4369363de,2034336.848076001
436965faf,8145791.550824728
4369b8a91,2255567.0949396803
436a8e3db,6285000.0
436b41529,2430259.0240337024
436c5df62,1904741.8896640756
436d45c5a,2365417.811761348
436d7b4ca,2180947.323068126
436df8930,5827889.259079665
436e5f627,1711191.5371390572
436ff0cc7,2772801.888172414
4370ca477,2097075.571093768
4371b8ec4,1900367.6051714085
43725736b,1759193.151099572
4373e6cc6,2048715.3468808082
437425557,590436.7838083557
4376c8af5,4924051.230466437
437ab4032,2350712.593413034
437b15c4d,1546027.873891251
437b26ea6,2811877.8231408005
437e54d6d,1499495.6539497608
437fb3b17,2917982.285190857
4380e904f,1963250.6770934442
4385c4019,2526525.51584719
438631e74,2408516.748725609
43875ea78,3332190.2073536776
438b8cb77,3288547.8970725536
438c3ffda,2357400.2250229768
438ca0faf,2699529.737724338
438f4a831,1554803.1953819343
4390a7a25,5300000.0
4391b5fb2,1821253.6676425454
4391eabec,6000000.0
43928da57,1928021.3430249225
43946c89d,2765854.4480736386
4396773c7,2269835.5236337795
43992bab0,1615895.1807855447
43993dd11,2851409.329274227
4399dafcd,8000000.0
4399df1d4,6874043.402670463
439b900e5,2418767.4872778645
439c8c895,1833106.0068140416
43a076078,3785294.135972938
43a17b6a2,2218335.405078549
43a677b1b,623521.620834895
43ad41a9a,3254310.0230705435
43adab52a,2311815.1780503
43afa0e98,1483550.3535639725
43b568493,1740007.738105345
43b5a7268,1368445.0779867908
43b6045b5,3265187.2337613883
43b82661c,1689370.9645952315
43bd87e71,1626134.2376355657
43bda633c,1962145.67014864
43bfebf2a,20000000.0
43c06cb66,2240809.748875991
43c161e9b,1614258.620768362
43c369535,4000000.0
43c9e5e0c,3253058.934623733
43cf875fb,2528194.6069426127
43d04d028,1609666.66
43d097791,5962145.779737084
43d8ac5e3,415566.19134739216
43d8ac6d2,1690220.8991597837
43e53621a,1544689.7576556078
43e572a59,2070836.9506885558
43e752003,1447985.2256787932
43e787f7f,2240164.5214487487
43ea8eeb9,1365752.735432775
43edcd32e,4037201.887870162
43ef962f1,600000.0
43f24939f,3138070.629851992
43f358b3b,4121139.34274587
43f428ca5,764000.0
43f52ddaa,1280000.0
43f53a8d3,1877176.9149087626
43f6e9b08,3227246.2987617236
43f7ab52f,2992000.0
43f839b6e,1950000.0
43fbac542,2060306.58211925
43fd0dc39,3866799.0287046237
43ff136cd,200000.0
43fff0484,10261826.908174533
440000f58,4158000.0
440365879,100000.0
4404c209b,120000.0
44062ff46,2257254.4133954733
4408eedf9,1418821.774741822
440a009f5,916026.7842042956
440a4d429,564800.0
440ac9ffa,2168980.3751052585
440b954a0,5936517.491819932
440c0526e,504506.1939828573
440f622c5,1000000.0
440f62ac8,2523318.963242033
440f72e2d,370000.0
441016666,3531533.791875333
4410d948b,2526530.913247552
4410e77fb,3920738.2667762586
44147f672,2262182.2393451068
4414fea7b,2281563.6081765993
4415a0616,203148.55098087175
441a2625d,448976.8695791753
441a6ea26,2364377.1370679373
441ba99ab,3886673.760638677
442097411,2711742.216878679
4421ba150,2190367.2562066517
442264213,2169970.546395746
442760543,1914578.170841306
4429fd8d4,2919639.4748174693
442bac30e,8305200.190656332
442d7e5a9,1686180.341381249
442e63566,1572433.5249314092
442f7928f,2796215.2314855536
44309630b,4388671.849546945
4433ec5a1,60000.0
443430b10,8722755.155996546
4434e0485,2085665.5873145144
44350769c,1793729.1555055585
4436a69ac,2150000.0
443784a8d,2554790.4784937063
4437e22a9,10000000.0
44389f6ef,7768434.922498631
4439ab6e0,2248040.3650535205
443aa3fff,5429157.948697174
443ab4f83,1626507.2141400166
443dc9eb7,2715456.6538855485
443f42afe,2112662.843155599
444196493,20400000.0
4442ed9be,728490.3250541751
4443c317f,2414339.542099137
44448a33a,3111650.58899594
4444d42eb,1609190.991834946
444633c02,2417340.2489342387
44463451e,2358138.30715962
4446c4c03,800000.0
444896e52,198326.16302532528
444a05330,1600000.0
444a1deaf,1332962.8551227385
444a7bc72,2345897.29809132
444a89b94,2554487.9598126383
444b82236,8746666.66
444e30c52,1935528.4036130481
444f3f814,9646851.223709097
444fc5711,1764479.3556303212
445282889,1562142.6911623213
4453304f9,3786453.9391303184
445352572,1406342.8758654932
4453d2263,2211744.0065914355
44594fb99,1584302.3920544202
445b8c87b,240000.0
445c57ad1,3717409.9705751115
445d087e4,2182844.2243688228
445dc123f,1681300.4841842416
445deb4a6,3690438.3293068106
445e85416,2399087.527190986
445f9ea46,2005817.1295970927
445fecbb0,2650205.2948691733
445ff1f07,186697.07068643047
44602d358,2313256.677682724
44606c6f5,3568639.125172476
4461f3c1a,5076378.2986865835
44629d02d,30000000.0
4462c42bd,1909285.7458269154
44630aa65,300000.0
44669efef,12176000.0
4469569e5,2467181.449776011
446b48b50,1716585.969687017
446fdd47b,3444944.473025595
447199df8,2178310.3191780085
4471ca3b5,2677805.2131182184
44725ed08,2524269.536643532
44732c0b6,1816003.544252729
447388526,1482704.852131494
44744a66f,2707089.5552435718
4477479b7,500000.0
4477885ef,2361695.326407869
4478b043c,1574206.0651870463
4479f3be2,266072.6671081684
447a284df,1940078.69421565
447a77bec,3069261.2991573056
447af01de,2349944.8926313585
447b90dfc,2354475.8578253086
447e2a4c8,1224227.0387119122
447e8d6f7,1482450.822344707
447f47405,5800000.0
447f79150,3621031.54028792
44864303c,12950000.0
4488258e7,3016620.635277396
448980e9c,2717693.1770201367
4489d7102,5515000.0
448a95b76,5479017.6287082685
448c046a9,2500000.0
448e52883,7651461.721188589
448e9e2e1,1674607.0789250382
44919990b,1372191.5842347937
4492a1683,2240774.024689782
4492c294f,1925846.2354933438
4492ea7d6,560000.0
4493cb0ad,2429167.6812271657
44956e284,2544979.193559313
4497b4670,1926243.1798831408
4498a5708,2099501.3300239043
4499adeca,1851834.177352451
449df4456,5742111.666662823
449ec8a30,3700000.0
449ffb096,1658775.7387395904
44a21f0a6,4034889.6472492777
44a422fd3,2154774.364013563
44a477843,5393083.417871665
44a6bab44,1037717.2716202151
44a9cc7c7,1541403.2834878403
44aa66012,2435842.149371481
44aa7ebf6,3368400.355205183
44ad91f19,3000000.0
44adc9395,5117460.272891282
44ade2b72,2686250.2825297117
44b013730,2168480.009261833
44b1dde82,4143841.8121786886
44b224ddd,2384457.7210509167
44b3b53fc,3015721.52201972
44b4a7821,803000.0
44b540c42,3904336.4169588718
44b6843b8,3100000.0
44b6a538b,11004200.202089803
44bc0ce7f,2058282.9740368125
44bc79c90,1508440.2015495356
44bd02bb5,98000.0
44bd5412c,2499595.4023972643
44bfd4f21,1769251.6169456854
44c174507,2692238.10647593
44c3c6a16,970323.8777798744
44c4c4703,3010739.2090676664
44c4e9c68,4143607.14985194
44c4f9992,2047376.573675837
44c596527,2937183.568261652
44c74218b,1372800.0
44cca1546,3055819.197597249
44cd5df0d,6764712.256867047
44cd6684d,3612452.3065364775
44cee972b,2599830.4721888257
44cfd882d,3480578.881109262
44d018423,1474010.8194687883
44d61420f,817236.3266902394
44da63f3b,500000.0
44dba34a1,5224953.540516362
44ddea7e1,12366666.66
44defeda5,544040.6640519446
44df7723b,1573189.385866571
44dfbc008,3028989.1043769545
44e03d939,2456286.756363952
44e0c06d8,4978728.9475707775
44e153da2,506304.6030846567
44e3dce1d,3036697.780715635
44e492b60,20000000.0
44e5feefe,1200000.0
44ea01d29,2854960.542200675
44ef0cbdf,1427712.915930709
44f049879,1822277.775981515
44f15474b,1662478.3413019925
44f2567af,1514691.4426548898
44f553a80,3337050.1315904465
44f56a374,1747342.8587348475
44f82bd29,1956725.727268604
44f8898e6,3424067.52949893
44fb4ea66,721585.067643603
44fc3ae27,1027587.8920717192
44fc55f4c,1921555.919014172
44fd71ef9,5502917.4442186635
44fd7a8b6,2120615.618649716
44fecdcaf,1912033.1380804211
450290024,4209960.980947043
45041488a,6222151.820797799
45054dee4,580000.0
45055fbf9,2086530.829022666
450598981,1425290.07782917
45065d877,1496351.998244132
4506b07e0,15600000.0
450825972,2699716.806772241
