ID,target
236a70002,1204157.357556093
236b74d51,1516452.2768307996
236bff8ac,1044988.9236343865
236d2c19f,2766043.730418873
236d55a7d,1731606.03405991
236ecdd86,6451223.501867831
236ed5e99,2895943.5803860314
2374212bc,2176169.436267575
2374e5deb,517935.9277956233
237501f1a,3308535.096497881
23751f023,2240868.798180215
23756539b,1468438.4830391689
2377deaaa,2168454.267224781
237aec5c8,3303912.639658103
237c779f7,1571188.0161326167
237cf751f,2618200.196860486
237f0960a,2921101.266293203
237f84954,1759430.2690697915
237fc3c5e,2485323.190820155
237fd2397,3159337.826331822
2380fa8af,543581.3906049497
23815332e,2271680.8288457263
2381b51cf,3922509.7007409595
2385b7b1e,3386281.9446230493
238620a30,1701547.255467791
2386717bf,1954598.347864122
238be0435,3163530.369613862
238c7a234,2839879.725255132
238edee6f,526585.3820354585
2390ff740,5094631.1768212505
2393cd806,2683777.1197610903
2395c705b,2762269.5704006003
23970ab3b,1891695.8082056048
23978e134,2079817.7416496128
239844316,2076318.5706666708
2398cff86,2088180.358771957
239a1345f,6905059.845704568
239a2a713,6115292.743396429
239a874c2,2230021.1857437785
239b787e7,4460747.140540478
239d13215,2875664.1650046497
239f15cfc,1839568.0909461186
23a05deb0,2097077.5928712557
23a0c6302,4617975.297797056
23a382edd,2645663.891696386
23a3e7941,778578.4308194239
23a411445,1101129.5620011936
23a44d044,4334883.052586307
23a58640f,1646742.0592856049
23a6d476e,1301172.9446449599
23a738a21,2444557.0737727066
23a7cd945,1821707.594074736
23a9f3ece,2251171.040949173
23aa021cc,3436781.7702044803
23aada23d,1844222.8255018366
23aaeb58a,2547660.7959246538
23ab5f296,2697260.346086862
23abf08cb,5587308.569540144
23ad2ce13,2758862.0328717656
23b1d0070,3076604.0064115943
23b2b2557,2845473.2374261664
23b3ed489,2004385.574529324
23b535f07,1869300.1047396616
23b6795f6,2262353.6238018884
23b826558,2592934.4249527343
23b8b13f1,2949664.337726742
23bd515ab,2956775.6474733297
23bed03b2,2556730.397489909
23bedb42f,3332424.769875984
23bfdc6f4,2406167.1769060222
23c04ebc3,1705708.6948901697
23c05cb92,1191254.1566131238
23c1342ba,731956.3695096299
23c1ad674,953814.2392895016
23c5a3a9f,281504.2091705437
23c76d8df,1665972.3839487298
23c793068,2307260.9397275555
23c7fa058,2399166.6993522067
23c8701cd,3673422.8289493117
23c93eec9,11671120.268482229
23c991103,3314707.8198655965
23c9911aa,3577716.2743068542
23ca27199,15099135.803374538
23cc72ccf,388355.87514656904
23cd858af,3025441.622024192
23cf7b4ad,2097771.4233639464
23d072a2e,3169076.828249018
23d2aebf3,1794845.83447042
23d339379,1624502.8469738436
23d3f56a5,2765595.3836984816
23d419352,1552599.65693018
23d490f93,2147501.0167367114
23d6af70c,2715754.1569401766
23d6e5e28,2905901.779853779
23d7fbd70,1517406.9392482475
23de5009a,2206863.7217171104
23dee9701,2471518.5042409333
23e1b8a33,1353598.1534140995
23e427948,10901505.204507442
23e53c390,3073101.191155676
23e62840c,2613432.390478049
23e677afe,2655020.0714294994
23e7668c8,3652535.8419711115
23e7d8e31,1128633.6483263967
23e807b8b,3172273.2581923096
23e9b8ae0,2643292.4718469814
23ed1ee37,1702352.92116499
23f01714d,2467131.3731071474
23f1f2374,3223547.1173101435
23f2c09b0,1291191.670310504
23f432687,3635735.4701048895
23f46a373,3072816.3376667965
23f4dd69c,1743059.2881541785
23f5b50a7,3914006.024267126
23f5e21b9,3550222.6660428583
23f6e76fb,1823211.3947484088
23f6f28a6,1668557.9875170793
23f70f9b1,1127577.5374169282
23f97c275,2432536.9359772727
23ff035fa,1771168.7692395863
23ff7a7ab,2135455.0028296392
24002278f,8128425.793132957
24064b0c5,2611170.823389553
240782a61,1962311.0550588733
240837c57,627953.2878074233
240946327,2342365.1204233407
240b4006d,2599918.250768456
240c33f62,1752102.5848615537
240cc612b,238255.97029565464
240cd2bfb,2205650.0304558715
241241a4e,1873322.9697486905
2412e6079,1305201.428878829
241321c2a,2391578.364827854
241478c58,2014467.8551261646
241551220,2233190.7271032464
24172766d,2252301.452561787
2417f3362,674687.0991393544
24182381a,2178669.83502761
2419e08dd,2110504.777916891
241b04359,3989917.0201582434
241da1338,624088.8366251729
242087b37,1777797.5921364871
24209a24b,2558551.2520573535
2420cbbcc,1806567.653705488
242247648,2306437.307355987
2422ad30c,13956910.760353602
242343b4e,2809977.6048671664
24245dada,11146041.65714019
242647b59,1207391.485085029
24273266d,1357990.1682330118
242d6bbe1,2322576.235106173
242ddcea9,2880819.8428851115
242df088b,1258035.5751319677
242f079d2,1643076.671888151
24333f32c,955096.0144277918
2436f3e49,5169380.072604308
24371caf2,2621742.7664358527
24373e8af,2521124.381307376
24375e40c,4311863.869017391
243a8ddc2,4339537.651034739
243abb0c0,1580599.131024113
243ecc0fd,779225.056569978
243ed7b93,2087201.612837947
243f64c72,1465512.0928623173
2441fe627,3273325.918204458
2442077c8,1948701.0782650677
24421e0da,1653209.6230418752
24424276a,5431755.238679579
2442f4734,3680620.268820684
24460f0e7,3647870.6506752796
24466e410,2715163.8763135094
2449223d4,2527888.5263826656
244a71d1a,3148432.576477146
244abb66e,4574581.816751979
244be2796,12897929.746602157
244c08c50,2464968.566435292
244ca2541,3430460.405727477
2455cf95f,3758018.4241844914
2456a16e7,5122652.98048805
2457117dc,1767154.1132256326
2458d0482,1487994.88265244
2458f3143,2136025.971816652
245993eca,2237821.307356693
2459c9849,3108657.3412058083
245a1ed2e,11817414.100346418
245ab4fea,2337150.3467693464
245b78841,1986990.3588716004
245bd3927,2968116.9996754364
245c3070c,1746906.0851209261
245eaf5d2,3522097.007298095
245f82a0c,2258848.1274066796
246228b01,5065031.574823257
24624ee0c,2041103.3455608448
2463eb15c,492315.89144960063
24657979b,2213888.5569676654
246683bb7,1432173.9325160633
2467eee91,2852217.531444646
2467f5eab,10639411.199593522
246880dee,2846685.3049326646
246ae8cc1,1336109.25593052
246d6ca6c,2726505.814038132
246d992f4,1428379.9921776876
246db2d8d,1165240.4096023012
246f5148f,2374039.322690756
246fbc692,4166032.030931591
24741d198,2002920.7161509837
24779ecbb,3198628.8267037235
2478800b9,3248541.8274379885
2478b519e,2063405.7112735955
247fe2c31,4023510.9864960527
248079b75,2175845.5497379317
248082ea4,12780156.110605564
2483675a8,2351252.4084039168
24849b911,2066374.1285187074
24859e240,558282.7706273808
2486e1c9e,1234689.5131201975
2487bbb99,2483656.458952026
248a51f53,4650604.374820723
248c1c92f,2405078.7039272347
248c9acf2,1356723.9951814164
248d1a7e3,1032665.4904342286
248d20ba0,2128439.739521068
24905b4e0,2509613.6149004297
24907dc5b,471837.5817046619
24916cbcd,2302954.5510015455
2491a54b5,3186085.3468105015
249414128,118216.40565950796
24947d246,8776121.019606663
24991e1a7,1098306.603873551
249ad998a,1264669.7133174697
249b0e6f0,2012406.657631892
249b8ec0d,1956580.8814106125
249bd734f,2297257.5287508625
249daae12,541349.247967265
249e417ad,1544451.6699895053
249f107b0,3067019.512179377
24a01d684,2089757.3339857492
24a0ce59d,6455208.507185903
24a131666,3062134.4820628646
24a176049,2783177.9458154654
24a1dd2e9,1320125.582735239
24a4e967e,2639979.637227253
24a4fdb10,1963324.3246901904
24a9a792b,3040849.4278058396
24aae67f3,2990180.9667672333
24ad10a70,959270.8832597532
24ad91524,4100768.2469399846
24ae25ff7,1962542.8475525312
24ae65845,1786938.481854121
24b1e42b3,2251729.765154491
24b27f3c6,2126456.558222799
24b408102,1782589.2167519578
24b557427,2301592.1298154127
24b594809,513508.9227811699
24b9ab25a,1771341.1419824548
24b9e6d19,730273.6550757074
24baa82d9,2930511.883687049
24babbdec,3413941.320261322
24bb2e096,2449296.020559322
24bba714f,765733.9686579788
24bbfc795,3016019.037545613
24bd94b3f,2461810.654696682
24bdf7ed8,5920321.22779182
24bf56afb,2602458.903168707
24c31581e,2592587.2760807453
24cb881b6,1975173.5159149647
24cdac1e3,2127125.6042100294
24cfbcf56,11623395.19796701
24d3f0a6f,2697539.2508981186
24da8051f,2878374.5411760053
24db73123,401687.92228845856
24dbed119,2254159.357646515
24dc573b3,1654137.7397858752
24dd8ce83,3990740.2537815697
24ddd0af5,2762445.967951379
24de01a5e,2063403.8420680887
24de6842b,2415126.6152617685
24e07daf2,2210675.416082497
24e2b935f,1413645.8593436233
24e51515c,2255569.1170038534
24e5b464e,2813632.672954097
24e959c8e,2701332.7807494905
24e9695b5,2759242.045749119
24ea75600,2549437.836412512
24ea7eeb5,2654198.675771346
24eabd74c,2118362.8146171286
24ed5dadf,1101201.981678836
24edd295a,2430782.821541481
24ef355b3,2861298.9836685145
24efc3c48,2544813.893393376
24f02e1f2,1981532.231607012
24f053fc1,2704461.214114519
24f248a64,1783893.0441803732
24f303f9f,1873981.8666804265
24f3096ec,11961615.928008594
24f3a9bc3,1694067.2728380482
24f3ee802,2194790.8039128324
24f47b964,1864822.9037589212
24f4c8310,1591246.20428334
24f51513b,6390982.704274558
24f5e0cb8,2044076.2494024183
24f5e0ea7,2015133.7128724894
24f63a864,2535795.979145255
24f676fcd,1977769.2630808062
24f6c2ced,1126337.3120195295
24f9e7cba,3489557.2823181855
24fb84411,3094231.1122518997
24fc3c374,3554066.3166811154
24fd87925,4525142.427952747
24fe03635,2596192.3562417994
24ff4c987,2183829.674177809
250255c5b,1548269.9684018341
2503643a7,9549890.48463946
2504fb508,579415.0033678311
2504fd8a5,1958424.8491347278
25050c1a9,3481069.972230641
250562d2b,2708220.5511205695
250a1dcfb,1763927.7687783
250c458f5,206345.11794610208
250c8e710,2057448.256504224
250eea6c5,2169852.219382713
25119adae,2141850.913522439
2511f293f,3238967.7349739317
251525f1c,3310292.9876478934
251560e93,2141506.6011151387
251799355,1914375.6955363508
2517a6c2c,907562.1040914357
25185c828,2415706.3546248307
2519260c7,2741100.7037884844
251941456,2337045.1824995573
251a7fffd,207214.34938772285
252094a88,2848265.567064948
252165153,2969848.7718465813
25222205e,5147866.937629533
25254ac4e,2157212.1201172057
252561f33,1402482.2542482796
252724f01,2440704.071460001
25275e79c,1265652.0183542853
252822289,540163.3722810865
25286236d,3609825.726968993
2529eb419,2960401.3725454397
252aa594c,3228878.8935311493
252ad7834,2069402.9917850099
252bfd229,1179638.2998299233
252cbf2e2,3684905.8516132785
2531928e2,2645796.629638129
253336ec6,2917268.943302188
2533b86c0,1910400.7902523663
2533d0355,1334979.9670074794
2533fe15b,3635021.2843116885
25344626d,1422073.5222119724
253a745e2,4695897.832567013
253b5cf88,2188877.702837069
253e8a1fc,5293986.026971413
253f3111c,1522907.517666615
253f3353b,4252490.098191831
2541b2c7c,1744715.8479457607
254290610,2144035.994596839
2542e3f5c,2704765.2384004192
25447ab78,2519158.8997783265
25449126c,141343.15357394595
254494f6c,6791278.864215629
254614acf,4699746.874233547
254694b26,2008998.3291269
25478ecec,1155149.6586095074
254820737,2479352.4741961346
2549a438d,475306.9809852883
254aba8f0,2018174.106955184
254d12c70,893355.1269257728
254e06a1a,2621030.665497725
2550eb8e1,2447835.2710999586
25516bacd,2460477.870812868
2551d0b05,1597706.2074572186
2551d4f66,2377506.09172777
25523d554,275660.61795194756
255241d82,262265.35295005
255304de4,1980705.0578169604
2553b7606,1989070.3958666509
2554876e5,3976476.607363622
255542c6d,2513267.718506668
2555d7e4a,2531063.7667983985
25577fca2,1316967.6945331942
2559ecd1e,2446871.6922341
255a1afc7,2896960.73758996
255edf07e,2389470.723641571
25601d52c,1734901.5352919016
2567d6bdb,1003623.641165487
256a83307,3729769.184698119
256b98c8b,2900011.9809186547
256be11fc,7769219.663581433
256c29b36,6171984.759026766
256ccaaeb,4002323.144018898
256df4ad9,5360205.343775554
256ef3584,5271670.941134202
2572272e5,2418929.260900464
2575d1d2b,3196096.5463167042
2576370a1,2845329.4864001265
2577248a5,2152609.995215108
257775836,2781642.6164279296
25793f81b,3959936.5622508293
2579a3996,3540007.3823083257
257abd033,1492070.84907974
257b86e93,976768.6660788507
257b9abb5,1916207.72747408
257c5e409,1934721.970779223
25801b079,3608158.079327062
2583c0c7d,3444532.7655299855
2583ee68f,2340622.628917342
25848b6f2,2495340.694529556
25849d0f9,1719661.1702451308
25853c27a,2111450.5781658324
25859f6ae,2544251.4742613337
2587d0735,2394373.049745767
258894f17,6781909.865355126
2589079cb,1543015.0719884401
258a3911b,7693488.749063864
258c92055,307606.62402223743
258d770c6,5749403.472041868
258ea8afe,5463285.352589033
2590ce289,1394475.7717430347
2590e574c,7145421.68724939
25985515b,2376829.5474511753
259a7786e,4423992.070579057
259bf063d,2133040.325894239
259ddf993,1924368.8639787175
259ef56ba,12528320.571606413
259f91556,1880760.7422924088
25a1da10a,2579317.800407783
25a27aa24,2944506.4023514735
25a288db9,2236638.4698278685
25a585eda,3539435.3749594246
25a5bdcec,2104501.532653651
25a670aa5,1661092.6200235456
25a82ea77,2935710.6800278616
25a8ef09e,2222125.559891776
25a9db5ae,874943.2287453356
25ac350aa,1448171.1374592371
25ac9fb77,1917057.071324682
25ae7ed2c,2207557.2529079337
25af7b2b6,1051967.233758732
25b1c39ec,2967005.7434193045
25b58fbd4,634881.5795546741
25b650c53,728263.7770507113
25b78f2ac,14742119.166024845
25b7dfeac,2895018.433274122
25b9816c0,5663868.902278568
25ba8258f,1299074.3662180786
25bb6fb72,2798167.3416967737
25bb6fccb,2554016.123244538
25bc3f91a,2150513.3209072133
25bc79768,1840830.3337677033
25bcda309,1906454.0330656248
25bfc0cd9,483000.99330559955
25c0029aa,1360728.8617692052
25c08cce8,3997376.4413102716
25c171918,2543015.30538276
25c33dd65,3094462.3153035627
25c69d1b3,922498.6517897232
25c8273f6,6378291.080148647
25ca6bdf3,1979412.1041060304
25cbea087,9943889.698681679
25cc0c32f,2185833.057565033
25cc0cfc8,3051895.3595843506
25cc91f63,2128357.9555774056
25cd34494,3124794.382334786
25ce71711,2166246.7118504164
25cfc9b26,2290824.319447201
25d0d93a6,4714372.611415644
25d172fb8,2401255.742051904
25d213066,1735444.2637699996
25d517f6f,2276607.776202158
25d54225e,2020386.4286360582
25d71907c,649427.7398645753
25d8c1722,1638772.8707303475
25d96b806,3778438.8648441876
25d9cb321,2066359.8121645385
25da5d6a8,6270431.418064796
25dade61d,15343187.626652658
25dcf652f,2164922.058375531
25df4821b,2899711.112231211
25dfe0a28,2045143.6717454584
25e0b2680,2959023.2158655305
25e12c72f,1140252.461803639
25e14d3f2,2595504.8544584652
25e224d4b,2077006.5699872307
25e26f606,6653792.022804606
25e4dd624,2251527.786735214
25e570266,1503299.8975435945
25e6cde2f,1656874.6960217378
25e7b8d9e,3128593.3000001432
25e7bf895,3694301.3661771184
25e97ab10,2049865.9289783048
25e9977f1,2014417.1997212581
25ea4f13c,5125378.956452674
25eca5bee,1489047.957835934
25ecd7fe2,731317.9970859962
25ee382d3,2200020.9549974077
25eef7523,2437395.8821552256
25f0e8707,1819631.1534088382
25f31c4d4,1150371.9156534746
25f3ead65,1829026.095609685
25f444bfa,1084189.8776436255
25f46a473,1572262.1619268614
26045793c,276939.13540652406
260632573,11298029.25043142
260868541,2096382.7998953552
260949787,1431435.6849997877
260a1a8ec,2388884.5073767356
260b33e20,1614371.7623429347
260c4a66c,1852587.08081066
260ca781e,2836408.846033241
260dcddc1,241661.72935608897
260df86d8,466889.24596379173
260e5d94c,2683960.7767573874
261195f7d,1192221.7961772315
26159b17e,1342805.217438763
26163aec0,2963241.7878562957
261676253,1512769.9194137326
2616be4e9,2738457.705914825
26186fec4,4873847.052996486
261995a1b,2368270.9646076364
261a56f99,1776363.410536185
261c2f8d1,502916.9953927217
261d15029,3067972.088885331
261e5f907,2260025.365239314
26202f8b3,1874775.3059392164
2621a92dc,1410826.2526801815
262365ab2,3024756.683712917
262569a57,2372321.079494085
2626e401f,2158877.5568892006
262743fbe,10839044.774578493
262b94491,957005.3572096066
262d9f824,2889152.536677755
262f3be91,3035816.624100161
2630030d8,3109953.7244125362
26307923a,4323826.523319928
26318b62a,1746886.1484010452
26321b376,4082402.0796328024
26328baad,2934870.4103851523
26379d1bc,2125682.3264757134
263b6044c,2528337.5517427325
263b831eb,2751429.399402443
263bc27ed,1883645.697997757
263d7be54,2433931.4884403716
263dfd186,3184335.5506077167
263ffaaea,3742903.3488631314
2640604cb,3810800.1599482214
26431c078,1660247.0681544335
2643bb790,1684395.4209577206
264480466,2105571.9410940297
264576d9e,2606375.6765191136
2646fb5c7,2649429.2837497536
26477581f,1624124.8139261326
2647b81c0,2291752.403388403
264917b62,1883515.4840881696
264d19466,1619189.4470367825
264e0aa6c,1163243.6024170108
264e0ee94,1787138.9161181848
264e8014f,2760254.0256934217
2650c350e,1143747.6377444465
2650ceb91,3227837.902270912
2652ce76c,4140140.3118083775
2653017c0,1497094.8351043495
2653de3de,2837216.963295093
26540cbbb,1699493.2141736993
265c5832a,5943989.011312739
265d873f8,2906941.782406432
265d93632,2804442.9557578866
265da8261,5253122.162385743
265f53d58,1793052.0078204863
26612c743,6415002.045824702
2661c00a9,2132295.960662218
26628da50,3646592.6764824195
2662ea6c2,2277091.470372393
26633624a,1593669.1261653015
266377d4d,1897135.8041070406
2664047eb,3932979.2935122703
266418845,3001911.9280821695
2664249af,1780995.8177542782
2666196df,2977507.3344225045
266683297,2826631.2944802963
26669d15b,4928688.622644255
2667412fb,2348310.863015557
2668138fd,2550334.6447786507
266d58193,2324244.961515832
266f51764,2472611.001501637
266fd13a0,2221690.924617557
2673ade89,1609419.8130903274
2675f8cc0,1832549.938710755
267618d0c,2541921.251117558
267b48663,3334013.6882306486
267b4a24c,2308344.1157197985
267e843ca,2296292.6229830626
267fc86e8,2040860.906425527
2680a5a99,1853489.3559911114
2681a1360,1901314.2764991764
2681f305a,3445344.557481814
26852822f,4300568.752218353
268606231,2030736.0454993553
26877f98a,6375473.208762911
2687cb803,2005095.5292520758
268a9409b,1977787.3114344208
268b385b0,957161.361343682
268bc0b6e,2505957.628674365
268be604a,7300037.407058801
268ce9529,2066612.0684274833
268dd8419,2673200.4741478604
268e4ba43,1422970.85062975
2691257e6,2933549.7030200204
269326582,2510725.959562112
2694b6c40,1681069.694190126
269526c65,2390507.279915607
2696a5cb1,3805668.572609865
2696d356a,1595194.094173887
2698d9ded,1870019.8930593762
269ae597c,4827502.8117567245
269d5aaa6,2853201.0442928737
269d5c824,2438182.9717616485
269d6ec5f,2284422.223553422
269e218a3,3792891.4885973106
269feb2b0,2145222.53194141
26a23a4e8,3412299.9885166124
26a2b8fde,995290.1713439921
26a6b28d1,6116120.700715124
26a6eec3f,2411887.3869806686
26a9d658b,2707955.0168718076
26ace3415,2578530.9092397103
26ade68ae,1810644.733577551
26aef0a21,1967243.8274928543
26af235e5,1417133.6226793556
26b1505f4,2195157.3736480037
26b58daa4,2275438.5102989054
26b5ba490,1901459.7551961394
26b665b2a,2684928.3170062406
26b670ffa,2889085.747654151
26b68c961,2180203.993430339
26b6e1f28,1864020.4337461968
26b71a7aa,1393175.2218295608
26b759fc5,1587341.1169037912
26b91a1b8,3990691.899423606
26bba7f2e,1718501.698941336
26bcbafba,5693411.349195473
26be73845,2285572.674768508
26bea700f,1799541.9543847693
26bef22d5,2195136.5863139136
26c067405,1935356.3526162952
26c2ed147,2024005.0915183919
26c3e874b,10186418.440925464
26c4b726d,2710250.5170926186
26c5b7e11,2269160.557347644
26c60cdd7,14464159.770235185
26c6ca605,2223607.6921035103
26c80b82b,2503589.5458579506
26c829c47,2171554.9384114644
26c90b49f,3578798.7017275486
26c97cbd6,2848522.0090010613
26c9c964a,6039984.030802136
26cb769e0,882616.4224964874
26cc27f31,2876698.590122269
26ce9a4e0,2111645.9576706314
26cf872da,1065130.2800272005
26cfa39ee,2489534.931932616
26d1b3989,825403.8338183615
26d1b4436,13526243.759448724
26d449a01,2632475.4739032313
26d48d0ab,2150373.4413652667
26d5b4908,3820357.6299802978
26d948036,3179066.495989264
26da0af87,1317250.8930582628
26da15b64,2415693.53902876
26db48e4f,2439669.2023212505
26db70aa8,3936085.8270001067
26dcad4d5,3581784.798164913
26df328b8,6843319.213878981
26e046ba6,6391622.790629872
26e13e5c8,1457463.7159701395
26e186399,1858109.5532006505
26e21ce9d,2185559.961147667
26e2ee90f,3633932.513599729
26e460b06,607429.491477373
26e51f4ee,1267474.2226092098
26e618b6b,3713674.949015101
26e85a594,1261554.8290014951
26e8868ea,1633870.8167733937
26e9f2177,331536.1182185958
26eb22abe,2253858.716415737
26ed5463f,1936429.166779519
26efaa069,4146122.070989337
26f3d35f5,1668776.995185457
26f538775,2660441.8709123405
26f66df3f,3437193.7958356016
26f763fcc,2681658.179795335
26f7dd7d4,639906.5074141069
26f9c26ff,1945053.0638461036
26f9dc7fd,2756561.2825056254
26fa4c5fb,3023763.6908050785
26fb322d7,893433.341509176
26fc8dca1,2388854.045020815
26ffabb14,2399379.97105255
26ffdee87,17821971.80378922
2702fa2b9,5908710.501690274
2704500d5,1703322.7703812646
2705f55c2,628172.8699513221
2706682df,2355178.1411617054
27099f096,2144687.5734480782
270b43958,1639487.910236407
270b73c9f,2863924.0212844773
270e80989,4291803.819635279
2710165e7,3734830.3853239254
27104159a,2705738.9324935377
27105e196,395610.3383212096
27188e6c5,2464128.9278569436
271972c9e,2841445.920395353
271da8f6f,169318.9343915361
271e18a73,3312783.7256854777
271e1f64f,3483174.149786015
271ee98f0,1928012.142020572
271ef7770,2483539.534475963
271f541c3,3115030.205312896
272014840,2118288.57478088
272057e19,1027997.5498809546
2721db6ca,5550991.009413374
2721eb4a1,29625210.41373927
2723fe5a1,793909.5468137139
272459a7f,2133261.9907814544
27248d83c,3305736.9150206572
27270c777,257546.57343747138
272798c72,2849106.581958064
272845cd4,3073471.8300003647
272afc845,2606660.4809366935
272bbe4ba,7955145.382955082
272c3643e,6169709.221114506
272eda031,2120414.8380611325
272f439cb,2049009.4051381897
2736b591f,361234.4766367536
273700ce1,1340160.9720287842
27383c4d4,2647088.5991281415
27385862d,13411546.499280948
27387fae2,1184918.3236563618
273937f65,1675895.6910663596
273980451,2487894.4957545046
2739a596f,2118470.9407862676
273b0ac81,2723640.9769518552
273d91fba,1021180.2720336611
2740ee20e,680020.2821459855
2745d51bd,1641816.614333891
274714d57,2347139.3766386593
274780cd9,2662650.363019804
2747875dd,6029390.161990568
2747bf4bf,1516047.0592354753
274a4ff0d,1951012.1626463
274acf6be,2587504.964341524
274b3d663,4515936.023614274
274c601c2,1702474.2205799702
274d5cd68,1423548.7974512747
274e2bcf8,2312419.7979723685
275053b64,3059471.6192788677
2750e4db7,1305201.428878829
2752ed092,1893437.8045953321
2756a74b8,1665210.8485806186
27599cafb,3806077.4195608078
275ce07f4,3325777.1370258178
275cee343,2337989.3191176443
275e85b16,859232.7371214182
276154d38,4602965.976007143
276397271,2567884.32699335
27639df79,849363.0862884278
2765a2cfa,1165976.714601613
2765ab079,2273372.7619214565
2766ce6f9,625142.3920456619
2766ff21d,6935734.901398336
2767271b6,2906370.6036325237
27674b381,1891444.5257695506
276908bfe,2070078.9053580433
276a7c77c,6837646.747610574
276cef6bd,2130158.6042559184
276f7073d,2221855.5589587316
27702091e,2129013.063469121
277109a74,1887825.750270782
27718f8e1,2340848.554922811
2773be88f,2248583.836199842
2773e14a4,2777586.622624322
27747bd0d,1387256.1974759658
2775b2be7,3415460.70324139
277a4267b,2634025.8835304175
277b34f1f,6192277.556480778
277bff1d5,3489765.3510392956
277c47a7e,1876277.1677110244
277cc54fd,2287029.6296104095
277ed7815,5372306.096743458
277f64d4a,6313563.792682861
277f8f397,1722342.2512395503
27810678f,1089824.7212495932
2781f7782,2567731.507405192
2781fcd46,6807172.465584835
27824e3cf,1268266.0923650966
27831f7fe,732455.4588544463
27833b55d,9559411.971530017
27850385b,3353953.5729459887
2786d4272,122029.6749934346
278858449,2254541.999600512
278b229b7,2984616.3119602967
278d84d68,9306187.136536667
278da66f4,2290965.943666995
2790295c6,2660287.2473097537
27903487e,2669987.2001360445
27918a8ae,4173254.996527508
2792deba7,2021150.527340711
279350797,2467010.666018675
2793e6162,4111594.5613156813
2797ddd18,2492521.4317506533
2798d6ed8,2580784.4803659855
2799c0cf3,5133340.460535214
279abbe43,3661290.682330013
279e25c78,3141244.560393145
279f9394f,2776588.988370032
27a0809f6,1194089.723156283
27a29f769,1890435.7065924369
27a57280e,2267113.3577622133
27a59752e,20981458.708649278
27a6ae349,348019.28553820954
27a7062de,497584.68561899354
27a89e1e5,9802007.79296955
27a903277,2628830.405066049
27aa768f1,2145270.4501638096
27ab228f7,3404426.4194041435
27abbbee8,2466913.475770386
27ac7de01,2543575.1065399214
27adac656,2081773.154741016
27adc956f,1636353.3788733736
27ae3f62b,2187649.7096399753
27af67cae,2153041.236702314
27afd7d89,2084029.9201085072
27b07cf1d,510655.745720258
27b1771fb,1126144.4506322283
27b189acf,2959850.5927397762
27b2e921f,980177.9464687151
27b3bf752,1405637.4074984496
27b3eb2db,2983152.876557641
27b4b6a71,2836276.0615852363
27b5d1eb4,3166457.659503638
27b6d2497,2833276.884359673
27b6d9f75,1783076.5124183877
27b805098,2309909.558730735
27bac3211,1664325.0996875947
27bc61507,521102.59448584775
27bd48d65,2623747.4961476624
27be5e005,1917972.9661932169
27bfb65a9,2054362.0379393122
27c1d7c25,3247314.8741912902
27c3e3a2b,5189921.706080249
27c422c22,6348826.436726222
27c463253,4282693.740290256
27c5b362d,4983908.815637631
27c69fb1d,3530809.774698033
27c728c46,1856856.1792473576
27c85f857,1733567.7199409578
27c95fc12,1964801.6935977172
27c9e89a2,2779293.9586520223
27cbe2a78,3250678.6938854083
27cd0e586,3089035.869949782
27cdf274e,2551164.0040052095
27ce07c4f,1683304.2334405484
27cf1e7ba,2497452.262929455
27cf2b44a,2318406.926858571
27d071dab,1319091.8525614117
27d134190,1316495.2559590202
27d2bc745,2800597.6402546545
27d33c686,1668101.3480997884
27d61a15b,2540763.5181357698
27d7098b2,2153696.911316614
27d8fbf66,4098304.526357444
27d99981a,1338412.0116580152
27d9ffd28,2469065.433104551
27daa6be7,1213502.70016751
27dd3b5eb,2267864.8820483317
27dd9d7c0,210678.50674618155
27ddd0703,2812268.481481333
27def6ff2,3607725.9671979193
27e2b2874,1474167.5335583382
27e3667b4,2844933.4869088028
27e384354,2061295.9057494842
27e4d48ad,926793.0843444712
27e7be417,1788792.3480535664
27e7d0bb6,2932647.1830432396
27eab302b,1689101.475999183
27eb0cbef,5485778.947428775
27ee3285b,2286592.811843764
27ef662e3,2066990.976629198
27ef6fec8,2375995.7652667235
27f0025da,1945800.878701832
27f25f58d,3066355.6070556883
27f2cd3cc,1706345.4954591068
27f523935,2117589.630375607
27f68d7aa,2911748.676280136
27f7b8781,721273.4009575407
27f9e26c0,2005522.957793852
27fbc6e6e,2289804.458619884
27fcf4e40,2771157.6953440066
27fe58418,2227521.503485536
27fea0096,1717705.7564591516
27ffacc61,181078.54356752336
2801180e9,1836077.3267693731
28039acb5,2599105.9861801853
2805e38e4,1196698.66789413
280940ebe,3495853.294028107
2809adc2f,2663300.066813223
280a065e4,2597918.280553929
280c6b05a,2117132.305268737
280fb5fb2,2217071.2823872208
28113acec,696812.9693299683
28120e507,2079296.894582418
281284d6e,2067568.745052004
2816d4612,4506119.633197211
281a4a91c,1350529.2337387197
281a596bc,2455551.347529848
281a9b741,2391789.0189435408
281b0d491,2802475.2242686176
281cea110,3200295.562603723
281d2f1b7,1927213.2323459275
281d76056,1838496.7648839478
281e3e895,1272543.7658758492
281ff0b00,2224747.2726132413
28223fb22,4336590.216270026
28226b7e9,6415262.008727123
282288563,1313787.39759846
2823f55e0,10450561.158158138
2825355e1,2267333.485493761
2825e385f,1064929.5673330242
282822d4f,2265171.484555989
2828e1777,1780891.6765248645
282946efa,2091413.2316024853
